KEY,AggLoadID,AggTotalRev,AggLdCost,AggLdMiles,AggOrgZip,AggDstZip,MARGIN_RANK,MustTakeFlag
CHRW BILLING_68501_45501,239348,2400,1456,796,68501,45501,1,
CHRW BILLING_93030_46706,239567,5400,4100,2247,93030,46706,1,
CHRW BILLING_85621_76002,239305,2000,1870,1001,85621,76002,1,
CHRW BILLING_85648_62450,239411,3700,2894,1641,85648,62450,1,
CHRW BILLING_64098_80120,238903,1750,1143,616,64098,80120,1,
CHRW BILLING_49456_80010,238256,2330,2229,1167,49456,80010,1,
CHRW BILLING_74103_91752,239724,2200,2522,1447,74103,91752,1,
CONAGRA BRANDS_72801_85043,238831,2718,2411,1277,72801,85043,1,
CONAGRA BRANDS_72801_85043,238646,2718,2411,1277,72801,85043,2,
CONAGRA BRANDS_72801_85043,238686,2718,2411,1277,72801,85043,3,
CONAGRA BRANDS_72801_85043,239209,2718,2411,1277,72801,85043,4,
CONAGRA BRANDS_72801_85043,238978,2718,2411,1277,72801,85043,5,
CONAGRA BRANDS_72801_85043,238926,2718,2411,1277,72801,85043,6,
CONAGRA BRANDS_72801_85043,238976,2718,2411,1277,72801,85043,7,
CONAGRA BRANDS_72801_85043,238877,2718,2411,1277,72801,85043,8,
CONAGRA BRANDS_72801_85043,238974,2718,2411,1277,72801,85043,9,
CONAGRA BRANDS_72801_85043,239423,2718,2411,1277,72801,85043,10,
CONAGRA BRANDS_72801_85043,238975,2718,2411,1277,72801,85043,11,
CONAGRA BRANDS_72801_85043,239079,2718,2411,1277,72801,85043,12,
CONAGRA BRANDS_72801_85043,239282,2718,2411,1277,72801,85043,13,
CONAGRA BRANDS_65340_46052,238622,1186,848,439,65340,46052,1,
CONAGRA BRANDS_65340_46052,238772,1186,848,439,65340,46052,2,
CONAGRA BRANDS_65340_46052,239429,1186,848,439,65340,46052,3,
CONAGRA BRANDS_65340_46052,238639,1186,848,439,65340,46052,4,
CONAGRA BRANDS_99301_65340,236650,3939,3283,1758,99301,65340,1,
CONAGRA BRANDS_99301_65340,238284,3939,3283,1758,99301,65340,2,
CONAGRA BRANDS_99301_72701,237993,4228,3586,1911,99301,72701,1,
^COYOTE LOGISTICS_83318_87121,239092,2925,1488,799,83318,87121,1,
^COYOTE LOGISTICS_83318_87121,239473,2925,1488,799,83318,87121,2,
^COYOTE LOGISTICS_83318_85353,239412,2250,1490,852,83318,85353,1,
^COYOTE LOGISTICS_43725_80403,238373,2475,2370,1351,43725,80403,1,
^COYOTE LOGISTICS_43725_80403,238785,2475,2370,1351,43725,80403,2,
^COYOTE LOGISTICS_85756_87101,239372,1250,887,502,85756,87101,1,
^COYOTE LOGISTICS_85756_87101,239371,1250,887,502,85756,87101,2,
^COYOTE LOGISTICS_85355_84337,239391,1650,1361,768,85355,84337,1,
^COYOTE LOGISTICS_49079_72830,238429,2075,1361,760,49079,72830,1,
^COYOTE LOGISTICS_84104_85043,239416,1280,1206,671,84104,85043,1,
^COYOTE LOGISTICS_60608_59101,238662,2950,2361,1228,60608,59101,1,
^COYOTE LOGISTICS_84337_80019,239409,1450,1085,557,84337,80019,1,
^COYOTE LOGISTICS_64147_80916,238451,1450,1029,590,64147,80916,1,
^COYOTE LOGISTICS_60446_65270,239485,900,706,344,60446,65270,1,
^COYOTE LOGISTICS_85009_87105,239445,1200,889,467,85009,87105,1,
^COYOTE LOGISTICS_84404_80239,238771,1400,895,514,84404,80239,1,
^COYOTE LOGISTICS_85706_84737,239325,1250,1057,606,85706,84737,1,
"EMERGETECH, LLC_80521_83402",239553,779,950,529,80521,83402,1,
"EMERGETECH, LLC_80521_83402",239095,779,950,529,80521,83402,2,
"EMERGETECH, LLC_80521_83402",238940,779,950,529,80521,83402,3,
"EMERGETECH, LLC_80521_83402",238492,779,950,529,80521,83402,4,
"EMERGETECH, LLC_80521_83402",238643,779,950,529,80521,83402,5,
"EMERGETECH, LLC_80521_83402",238515,779,950,529,80521,83402,6,
"EMERGETECH, LLC_80521_83402",238247,779,950,529,80521,83402,7,
"EMERGETECH, LLC_80521_83402",238333,779,950,529,80521,83402,8,
"EMERGETECH, LLC_80521_83402",238412,779,950,529,80521,83402,9,
"EMERGETECH, LLC_63118_80011",239365,2200,1471,842,63118,80011,1,
"EMERGETECH, LLC_63118_80011",239190,2200,1471,842,63118,80011,2,
"EMERGETECH, LLC_63118_80010",239707,2200,1465,844,63118,80010,1,
"EMERGETECH, LLC_80011_83402",238480,788,1091,598,80011,83402,1,
"EMERGETECH, LLC_80011_83402",239373,788,1091,598,80011,83402,2,
^BMM LOGISTICS_90620_84651,238295,1300,1273,718,90620,84651,1,
^BMM LOGISTICS_90620_84651,239051,1300,1273,718,90620,84651,2,
^BMM LOGISTICS_90620_84651,238463,1300,1273,718,90620,84651,3,
^BMM LOGISTICS_90620_84651,239355,1300,1273,718,90620,84651,4,
^BMM LOGISTICS_90620_84651,239041,1300,1273,718,90620,84651,5,
^BMM LOGISTICS_90620_84651,238029,1300,1273,718,90620,84651,6,
^BMM LOGISTICS_90620_84651,238026,1300,1273,718,90620,84651,7,
^BMM LOGISTICS_92626_84104,238969,1400,1253,696,92626,84104,1,
^BMM LOGISTICS_92626_84104,238968,1400,1253,696,92626,84104,2,
^BMM LOGISTICS_92626_84104,238727,1400,1253,696,92626,84104,3,
^BMM LOGISTICS_92626_84104,238724,1400,1253,696,92626,84104,4,
^BMM LOGISTICS_92833_84651,239549,1400,1085,626,92833,84651,1,
^BMM LOGISTICS_92394_98901,239550,2200,1868,1071,92394,98901,1,
SCHWAN'S LOGISTICS LLC_67401_84015,238113,2675,1821,945,67401,84015,1,
SCHWAN'S LOGISTICS LLC_67401_84015,238011,2675,1821,945,67401,84015,2,
SCHWAN'S LOGISTICS LLC_67401_84015,238728,2675,1821,945,67401,84015,3,
SCHWAN'S LOGISTICS LLC_67401_84015,239115,2675,1821,945,67401,84015,4,
SCHWAN'S LOGISTICS LLC_67401_84015,238259,2675,1821,945,67401,84015,5,
SCHWAN'S LOGISTICS LLC_67401_84015,238904,2675,1821,945,67401,84015,6,
SCHWAN'S LOGISTICS LLC_67401_84015,238593,2675,1821,945,67401,84015,7,
SCHWAN'S LOGISTICS LLC_67401_84015,239571,2675,1821,945,67401,84015,8,
SCHWAN'S LOGISTICS LLC_67401_84015,238989,2675,1821,945,67401,84015,9,
SCHWAN'S LOGISTICS LLC_67401_84015,239071,2675,1821,945,67401,84015,10,
SCHWAN'S LOGISTICS LLC_67401_84015,238482,2675,1821,945,67401,84015,11,
SCHWAN'S LOGISTICS LLC_67401_84015,239405,2675,1821,945,67401,84015,12,
FERRARA CANDY COMPANY_85395_84029,239114,1884,1347,712,85395,84029,1,
FERRARA CANDY COMPANY_85395_84029,238700,1884,1347,712,85395,84029,2,
FERRARA CANDY COMPANY_85395_84029,238221,1884,1347,712,85395,84029,3,
FERRARA CANDY COMPANY_85395_84104,238701,1823,1356,677,85395,84104,1,
FERRARA CANDY COMPANY_85395_84101,238017,1906,1274,681,85395,84101,1,
FERRARA CANDY COMPANY_85395_83716,238243,2655,2426,1085,85395,83716,1,
FERRARA CANDY COMPANY_85338_84101,239211,1818,1536,682,85338,84101,1,
FERRARA CANDY COMPANY_85338_84101,237898,1818,1536,682,85338,84101,2,
FERRARA CANDY COMPANY_85338_84101,238996,1818,1536,682,85338,84101,3,
FERRARA CANDY COMPANY_85338_84104,238330,1823,1461,680,85338,84104,1,
FERRARA CANDY COMPANY_85338_83716,238425,2568,2017,963,85338,83716,1,
PILGRIM'S PRIDE CORPORATION_71832_84041,239380,3696,2508,1386,71832,84041,1,
PILGRIM'S PRIDE CORPORATION_71832_84041,238629,3696,2508,1386,71832,84041,2,
PILGRIM'S PRIDE CORPORATION_71832_84041,239556,3696,2508,1386,71832,84041,3,
PILGRIM'S PRIDE CORPORATION_71832_84041,239057,3696,2508,1386,71832,84041,4,
PILGRIM'S PRIDE CORPORATION_71832_84041,238114,3696,2508,1386,71832,84041,5,
PILGRIM'S PRIDE CORPORATION_71832_84041,238947,3696,2508,1386,71832,84041,6,
PILGRIM'S PRIDE CORPORATION_71832_84041,239379,3696,2508,1386,71832,84041,7,
PILGRIM'S PRIDE CORPORATION_71832_84041,239515,3696,2508,1386,71832,84041,8,
PILGRIM'S PRIDE CORPORATION_71832_84041,239102,3696,2508,1386,71832,84041,9,
PILGRIM'S PRIDE CORPORATION_71832_84041,238709,3696,2508,1386,71832,84041,10,
^NATIONAL HIWAY SERVICES_81144_66601,238506,1505,1171,648,81144,66601,1,
^NATIONAL HIWAY SERVICES_81144_66601,238547,1505,1171,648,81144,66601,2,
^NATIONAL HIWAY SERVICES_81144_66601,238544,1505,1171,648,81144,66601,3,
^NATIONAL HIWAY SERVICES_81144_66601,238932,1505,1171,648,81144,66601,4,
^NATIONAL HIWAY SERVICES_81144_64060,239367,2751,1275,734,81144,64060,1,
^NATIONAL HIWAY SERVICES_81144_66607,238690,1505,1219,650,81144,66607,1,
^NATIONAL HIWAY SERVICES_83210_64101,238536,2900,2188,1255,83210,64101,1,
^NATIONAL HIWAY SERVICES_83204_66101,238607,2950,2101,1218,83204,66101,1,
^NATIONAL HIWAY SERVICES_80758_64060,239366,1183,981,507,80758,64060,1,
"TREEHOUSE FOODS, INC._84404_46131",239081,3500,2941,1537,84404,46131,1,
"TREEHOUSE FOODS, INC._84404_46131",238257,3500,2941,1537,84404,46131,2,
"TREEHOUSE FOODS, INC._84404_46131",239476,3500,2941,1537,84404,46131,3,
"TREEHOUSE FOODS, INC._84404_46142",239083,3714,3071,1618,84404,46142,1,
"TREEHOUSE FOODS, INC._84404_46142",238388,3714,3071,1618,84404,46142,2,
"TREEHOUSE FOODS, INC._84404_47396",238693,3526,2945,1558,84404,47396,1,
"TREEHOUSE FOODS, INC._84404_47401",237970,3694,3174,1637,84404,47401,1,
"TREEHOUSE FOODS, INC._84404_65801",238890,4305,3443,1812,84404,65801,1,
"TREEHOUSE FOODS, INC._98032_84404",237945,1755,1605,794,98032,84404,1,
ARROWSTREAM_73701_84081,238249,2768,1944,1089,73701,84081,1,
ARROWSTREAM_73701_84081,238743,2768,1944,1089,73701,84081,2,
ARROWSTREAM_73701_84081,238491,2768,1944,1089,73701,84081,3,
ARROWSTREAM_73701_84081,238027,2768,1944,1089,73701,84081,4,
ARROWSTREAM_73701_84084,239159,2768,1981,1079,73701,84084,1,
ARROWSTREAM_91761_85009,238377,1288,642,340,91761,85009,1,
ARROWSTREAM_91761_85009,237766,1288,642,340,91761,85009,2,
ARROWSTREAM_99354_80538,237924,3092,1934,1064,99354,80538,1,
^ECHO GLOBAL LOGISTICS INC_47201_72830,238298,1600,1478,782,47201,72830,1,
^ECHO GLOBAL LOGISTICS INC_42101_84790,238563,3100,3068,1761,42101,84790,1,
^ECHO GLOBAL LOGISTICS INC_91355_85301,238637,1111,742,418,91355,85301,1,
^ECHO GLOBAL LOGISTICS INC_85353_75134,238353,1890,1962,1084,85353,75134,1,
^ECHO GLOBAL LOGISTICS INC_61920_85043,238197,2750,2938,1653,61920,85043,1,
^ECHO GLOBAL LOGISTICS INC_83318_87121,239122,2675,1537,799,83318,87121,1,
^ECHO GLOBAL LOGISTICS INC_64850_80211,238528,1700,1275,737,64850,80211,1,
^ECHO GLOBAL LOGISTICS INC_49079_72143,239299,1650,1205,688,49079,72143,1,
^PRIME LOGISTICS_88101_84631,239693,1667,1492,818,88101,84631,1,
^PRIME LOGISTICS_88101_84631,239169,1667,1492,818,88101,84631,2,
^PRIME LOGISTICS_88101_84631,239170,1667,1492,818,88101,84631,3,
^PRIME LOGISTICS_88101_84101,238533,1632,1481,840,88101,84101,1,
^PRIME LOGISTICS_88101_84101,238538,1632,1481,840,88101,84101,2,
^PRIME LOGISTICS_88101_84101,239116,1632,1481,840,88101,84101,3,
^PRIME LOGISTICS_79022_64836,239986,1751,1015,528,79022,64836,1,
^PRIME LOGISTICS_79022_64836,239906,1751,1015,528,79022,64836,2,
RAINIER FRUIT_98942_85621,239216,3430,2684,1535,98942,85621,1,
RAINIER FRUIT_98942_85621,239193,3430,2684,1535,98942,85621,2,
RAINIER FRUIT_98942_85621,237767,3430,2684,1535,98942,85621,3,
RAINIER FRUIT_98942_85621,237984,3430,2684,1535,98942,85621,4,
RAINIER FRUIT_98942_85621,237676,3430,2684,1535,98942,85621,5,
RAINIER FRUIT_98902_85621,238931,3449,2695,1534,98902,85621,1,
RAINIER FRUIT_99357_85009,239088,3200,2369,1356,99357,85009,1,
RAINIER FRUIT_99348_85009,238545,3200,2258,1267,99348,85009,1,
DAILY'S PREMIUM MEATS-SLC_84104_64504,238239,2351,1912,1031,84104,64504,1,
DAILY'S PREMIUM MEATS-SLC_84104_64504,238240,2351,1912,1031,84104,64504,2,
DAILY'S PREMIUM MEATS-SLC_84104_64504,239295,2351,1912,1031,84104,64504,3,
DAILY'S PREMIUM MEATS-SLC_84104_64504,238788,2351,1912,1031,84104,64504,4,
DAILY'S PREMIUM MEATS-SLC_84104_64504,237860,2351,1912,1031,84104,64504,5,
DAILY'S PREMIUM MEATS-SLC_84104_64504,239296,2351,1912,1031,84104,64504,6,
DAILY'S PREMIUM MEATS-SLC_84104_64504,237859,2351,1912,1031,84104,64504,7,
"^GILTNER LOGISTIC SERVICES, INC._80521_98371",238381,1500,2192,1264,80521,98371,1,
"^GILTNER LOGISTIC SERVICES, INC._80521_98371",239015,1500,2192,1264,80521,98371,2,
"^GILTNER LOGISTIC SERVICES, INC._80521_73149",239357,1400,1301,678,80521,73149,1,
"^GILTNER LOGISTIC SERVICES, INC._45883_84104",239751,2300,2926,1622,45883,84104,1,
"^GILTNER LOGISTIC SERVICES, INC._63118_80538",238883,1800,1615,900,63118,80538,1,
"^GILTNER LOGISTIC SERVICES, INC._80011_84128",238921,400,937,531,80011,84128,1,
DOMEX SUPERFRESH GROWERS_98947_85621,239404,3550,2678,1549,98947,85621,1,
DOMEX SUPERFRESH GROWERS_98947_85621,238692,3550,2678,1549,98947,85621,2,
DOMEX SUPERFRESH GROWERS_98801_87031,238900,4500,2502,1426,98801,87031,1,
DOMEX SUPERFRESH GROWERS_98801_87031,238899,4500,2502,1426,98801,87031,2,
DOMEX SUPERFRESH GROWERS_98902_87031,238552,4500,2671,1523,98902,87031,1,
TRICONT LOGISTICS_93036_85338,238738,1443,775,416,93036,85338,1,
TRICONT LOGISTICS_93036_85338,238446,1443,775,416,93036,85338,2,
TRICONT LOGISTICS_93036_85338,238355,1443,775,416,93036,85338,3,
TRICONT LOGISTICS_93033_85338,239097,1461,791,434,93033,85338,1,
TRICONT LOGISTICS_93033_85338,238125,1461,791,434,93033,85338,2,
^HTS LOGISTICS LLC_85353_43207,238633,3200,3382,1931,85353,43207,1,
^HTS LOGISTICS LLC_85353_43207,239011,3200,3382,1931,85353,43207,2,
^HTS LOGISTICS LLC_85353_43207,238634,3200,3382,1931,85353,43207,3,
^HTS LOGISTICS LLC_85353_43207,239012,3200,3382,1931,85353,43207,4,
^HTS LOGISTICS LLC_85353_43207,238632,3200,3382,1931,85353,43207,5,
^SUPER T TRANSPORT EVENTS DIVISION_84319_89081,238359,2000,859,495,84319,89081,1,
^SUPER T TRANSPORT EVENTS DIVISION_84319_89081,238361,2000,859,495,84319,89081,2,
^SUPER T TRANSPORT EVENTS DIVISION_84319_89081,238360,2000,859,495,84319,89081,3,
^SUPER T TRANSPORT EVENTS DIVISION_83401_84319,237623,500,274,153,83401,84319,1,
EJ LOGISTICS GROUP_80550_77571,238623,2800,1974,1109,80550,77571,1,
EJ LOGISTICS GROUP_75686_84307,238624,3000,2606,1419,75686,84307,1,
EJ LOGISTICS GROUP_85648_76501,239306,2600,1746,982,85648,76501,1,
EJ LOGISTICS GROUP_83318_85621,238868,2800,1853,1025,83318,85621,1,
MILLER COORS_80401_83301,238088,1791,1470,703,80401,83301,1,
MILLER COORS_80401_83301,238939,1791,1470,703,80401,83301,2,
MILLER COORS_80401_83301,238527,1791,1470,703,80401,83301,3,
MILLER COORS_80401_83301,236891,1791,1470,703,80401,83301,4,
CS BEEF PACKERS_83634_84104,239063,1401,706,362,83634,84104,1,
CS BEEF PACKERS_83634_84104,238708,1401,706,362,83634,84104,2,
CS BEEF PACKERS_83634_84404,238241,1286,672,322,83634,84404,1,
CS BEEF PACKERS_83634_84084,239665,1501,722,366,83634,84084,1,
^MOLO LOGISTICS_45067_72701,238483,1550,1321,721,45067,72701,1,
^MOLO LOGISTICS_45067_72701,238858,1550,1321,721,45067,72701,2,
^MOLO LOGISTICS_95301_85350,238697,2000,1831,984,95301,85350,1,
^MOLO LOGISTICS_85355_92251,239229,425,431,236,85355,92251,1,
^ELIASON LOGISTICS LLC_80640_84041,239294,900,1095,522,80640,84041,1,
^ELIASON LOGISTICS LLC_80640_84041,239410,900,1095,522,80640,84041,2,
^ELIASON LOGISTICS LLC_53573_80239,238217,2650,1701,928,53573,80239,1,
^ALLEN LUND - PHOENIX_85353_73128,239472,1850,1739,1006,85353,73128,1,
^ALLEN LUND - PHOENIX_85353_73128,239202,1850,1739,1006,85353,73128,2,
^ALLEN LUND - PHOENIX_85212_84721,239484,1000,905,520,85212,84721,1,
^OPEN ROAD TRANSPORTATION_95688_82007,238555,2800,1945,1122,95688,82007,1,
^OPEN ROAD TRANSPORTATION_95688_82007,238554,2800,1945,1122,95688,82007,2,
^OPEN ROAD TRANSPORTATION_90620_84307,239481,1800,1360,750,90620,84307,1,
^GARRISON LOGISTICS_80011_84101,239130,400,922,524,80011,84101,1,
^GARRISON LOGISTICS_45865_84104,239582,2300,3065,1623,45865,84104,1,
^GARRISON LOGISTICS_83301_85193,238941,2400,1718,906,83301,85193,1,
^ARMSTRONG TRANSPORTATION GROUP_80216_85353,238810,1400,1504,824,80216,85353,1,
^ARMSTRONG TRANSPORTATION GROUP_85193_68502,239322,2800,2336,1291,85193,68502,1,
^ARMSTRONG TRANSPORTATION GROUP_74601_85335,238594,1700,2064,1071,74601,85335,1,
IDAHOAN FOODS TMC_84118_83431,239181,550,436,244,84118,83431,1,
IDAHOAN FOODS TMC_84118_83431,238661,550,436,244,84118,83431,2,
IDAHOAN FOODS TMC_84118_83402,239179,550,402,225,84118,83402,1,
DANONE US LLC_91746_85122,238882,1250,818,415,91746,85122,1,
DANONE US LLC_91746_85122,239475,1250,818,415,91746,85122,2,
"WINCO FOODS, LLC_93307_83716",239461,2378,1574,839,93307,83716,1,
"WINCO FOODS, LLC_93301_83716",238034,2378,1534,836,93301,83716,1,
^TQL_47274_85009,238943,2400,3161,1806,47274,85009,1,
^TQL_85355_84041,238206,1150,1466,717,85355,84041,1,
"^COMMODITY TRANSPORTATION SERVICES, LLC_72764_85706",238886,2300,2032,1162,72764,85706,1,
"^COMMODITY TRANSPORTATION SERVICES, LLC_72764_85706",238885,2300,2032,1162,72764,85706,2,
^DEPLOY SOLUTIONS GROUP_83440_64116,238525,2850,2137,1179,83440,64116,1,
^DEPLOY SOLUTIONS GROUP_83210_74103,239377,3200,2440,1393,83210,74103,1,
ALLENDALE PRODUCE COMPANY_83676_80615,238626,2800,1505,837,83676,80615,1,
ALLENDALE PRODUCE COMPANY_83676_80615,238625,2800,1505,837,83676,80615,2,
^AKI LOGISTICS_61008_85122,239304,2800,3361,1771,61008,85122,1,
^AKI LOGISTICS_61008_85122,239738,2800,3361,1771,61008,85122,2,
^LOADSMITH_84104_99217,238726,2000,1429,726,84104,99217,1,
^LOADSMITH_80401_85379,238663,900,1643,812,80401,85379,1,
HORMEL FOODS_66113_84104,238944,2886,2074,1078,66113,84104,1,
HORMEL FOODS_84104_83716,238414,976,686,341,84104,83716,1,
NORTHWEST WINE_99323_84104,238591,1873,1222,703,99323,84104,1,
NORTHWEST WINE_99323_84104,239414,1873,1222,703,99323,84104,2,
^UPDIKE DIST LOGISTICS_91321_85043,239075,1250,712,396,91321,85043,1,
^UPDIKE DIST LOGISTICS_92335_85260,239447,1100,627,352,92335,85260,1,
BLUE GRACE_93030_76501,239551,4200,2765,1483,93030,76501,1,
BLUE GRACE_77541_38652,238938,1400,1429,715,77541,38652,1,
WAL-MART_93274_85122,238427,2103,1199,603,93274,85122,1,
WAL-MART_84321_85122,238374,2043,1480,801,84321,85122,1,
^ROAR LOGISTICS INC_85353_80010,238182,2100,1464,838,85353,80010,1,
^ROAR LOGISTICS INC_85353_84104,238475,1500,1252,673,85353,84104,1,
^TRANSPLACE STUTTGART_72802_84116,239056,2500,2516,1401,72802,84116,1,
^D & D BROKERS INC_83606_85009,238205,2350,1963,1023,83606,85009,1,
^ALLEN LUND - LOUSIVILLE_46241_85353,238985,2300,3061,1749,46241,85353,1,
^RELIABLE TRANSPORTATION SOLUTIONS LLC_84321_85122,238677,1775,1555,813,84321,85122,1,
TALCO PLASTICS INC_92880_84054,238443,2000,1151,666,92880,84054,1,
^ALLEN LUND - CALI_90040_98001,239572,2600,2113,1150,90040,98001,1,
^TRIBE TRANSPORT_72756_46075,238825,2000,1121,596,72756,46075,1,
^LOADSMART INC._46740_81505,238235,3100,2423,1401,46740,81505,1,
^ENGLAND LOGISTICS_46013_84040,238923,2400,2806,1539,46013,84040,1,
^EASE LOGISTICS_80631_84307,238971,550,975,508,80631,84307,1,
BROULIMS SUPERMARKET_83687_83440,239084,1000,543,302,83687,83440,1,
RUBY ROBINSON COMPANY_83404_64116,239389,2800,2067,1156,83404,64116,1,
"^DIRECT CONNECT LOGISTIX, INC._80651_72830",239103,1600,1654,889,80651,72830,1,
^ALLEN LUND- LITTLE ROCK_92337_98390,239543,2200,2075,1157,92337,98390,1,
^CALIFORNIA FREIGHT SALES_45040_92570,239327,2400,3957,2171,45040,92570,1,
GAMPAC_46124_85353,238124,2800,3155,1783,46124,85353,1,
"^CAPITAL LOGISTICS, LLC_93908_76244",238636,4200,2890,1633,93908,76244,1,
"^AXLE LOGISTICS, LLC_85284_80205",239651,2000,1464,833,85284,80205,1,
^PREMIER LOGISTICS_88101_65802,239194,1600,1160,648,88101,65802,1,
^SOAR TRANSPORTATION_83211_99354,239347,1500,888,511,83211,99354,1,
"^HUB GROUP, INC_85040_84104",239316,1700,1207,671,85040,84104,1,
^SPOT FREIGHT_83314_98390,238711,1500,1058,602,83314,98390,1,
^SUNSET TRANSPORTATION_79072_68715,239524,1400,1252,714,79072,68715,1,
^JEAR LOGISTICS LLC_92154_83716,239353,2500,1858,1053,92154,83716,1,
HORIZON ORGANIC DAIRY_84101_85338,239578,1937,1329,678,84101,85338,1,
NewRedBull_85355_98032,NRB0001,3381,2653,1392,85355,98032,1,
NewRedBull_85355_98032,NRB0002,3381,2653,1392,85355,98032,2,
NewRedBull_85355_98032,NRB0003,3381,2653,1392,85355,98032,3,
NewRedBull_85355_98032,NRB0004,3381,2653,1392,85355,98032,4,
